uid,atom_index,atomic_number,element,x,y,z
2335,8,1,H,4.907015,-2.105655,0.457435
2335,9,1,H,-3.267838,-3.112254,-0.738484
2335,10,1,H,-0.853013,-3.422765,-0.647614
2335,11,1,H,-2.354913,2.08786,0.956944
2335,12,1,H,-4.772238,2.265049,1.17288
2335,13,1,H,-6.255242,0.379693,0.47446
2335,14,1,H,-5.230985,-1.742323,-0.303843
2335,15,6,C,1.406941,0.880787,-0.034787
2335,16,6,C,0.001966,1.099905,-0.188172
2335,17,6,C,-0.913354,-0.042048,-0.102677
2335,18,6,C,-0.379719,-1.342494,-0.216437
2335,19,6,C,1.059241,-1.5687,-0.07335
2335,20,6,C,1.928658,-0.44809,0.067055
2335,21,6,C,3.709088,1.753431,0.185424
2335,22,6,C,2.309403,1.989917,-0.0313
2335,23,6,C,3.332189,-0.649461,0.249227
2335,24,6,C,4.196815,0.493367,0.332518
2335,25,6,C,1.818465,3.284053,-0.268213
2335,26,6,C,0.474047,3.474932,-0.550952
2335,27,6,C,-0.417962,2.401679,-0.515231
2335,28,6,C,1.618712,-2.854436,-0.007726
2335,29,6,C,2.986916,-3.045161,0.189059
2335,30,6,C,3.839441,-1.957169,0.315315
2335,31,6,C,-2.348759,0.102895,0.07767
2335,32,6,C,-3.202946,-1.016148,-0.186519
2335,33,6,C,-2.617406,-2.272062,-0.508068
2335,34,6,C,-1.264261,-2.438683,-0.457224
2335,35,6,C,-2.969379,1.269786,0.604502
2335,36,6,C,-4.339705,1.362693,0.749044
2335,37,6,C,-5.176865,0.291867,0.375258
2335,38,6,C,-4.608668,-0.882326,-0.067401
2334,1,1,H,0.0,1.233276,-5.275806
2334,2,1,H,0.0,-1.233276,-5.275806
2334,3,1,H,0.0,3.352106,-4.071427
2334,4,1,H,0.0,4.618061,-1.93212
2334,5,1,H,0.0,3.438053,0.204391
2334,6,1,H,0.0,-3.438053,0.204391
2334,7,1,H,0.0,-4.618061,-1.93212
2334,8,1,H,0.0,-3.352106,-4.071427
2334,9,1,H,0.0,2.47152,1.884391
2334,10,1,H,0.0,-2.47152,1.884391
2334,11,1,H,0.0,2.492967,4.335541
2334,12,1,H,0.0,1.24577,6.470207
2334,13,1,H,0.0,-1.24577,6.470207
2334,14,1,H,0.0,-2.492967,4.335541
2334,15,6,C,0.0,0.719826,-1.866841
2334,16,6,C,0.0,1.451701,-0.643749
2334,17,6,C,0.0,0.720594,0.63385
2334,18,6,C,0.0,-0.720594,0.63385
2334,19,6,C,0.0,-1.451701,-0.643749
2334,20,6,C,0.0,-0.719826,-1.866841
2334,21,6,C,0.0,0.679212,-4.340259
2334,22,6,C,0.0,1.421625,-3.111967
2334,23,6,C,0.0,-1.421625,-3.111967
2334,24,6,C,0.0,-0.679212,-4.340259
2334,25,6,C,0.0,2.827673,-3.119095
2334,26,6,C,0.0,3.531472,-1.926048
2334,27,6,C,0.0,2.850642,-0.706334
2334,28,6,C,0.0,-2.850642,-0.706334
2334,29,6,C,0.0,-3.531472,-1.926048
2334,30,6,C,0.0,-2.827673,-3.119095
2334,31,6,C,0.0,1.38724,1.855199
2334,32,6,C,0.0,0.715956,3.092538
2334,33,6,C,0.0,-0.715956,3.092538
2334,34,6,C,0.0,-1.38724,1.855199
2334,35,6,C,0.0,1.405355,4.33904
2334,36,6,C,0.0,0.710643,5.524469
2334,37,6,C,0.0,-0.710643,5.524469
2334,38,6,C,0.0,-1.405355,4.33904
2333,1,1,H,0.0,1.230964,3.896933
2333,2,1,H,0.0,-1.230964,3.896933
2333,3,1,H,0.0,1.199126,-2.911282
2333,4,1,H,0.0,-1.199126,-2.911282
2333,5,1,H,0.0,3.342145,2.677318
2333,6,1,H,0.0,-3.342145,2.677318
2333,7,1,H,0.0,5.634089,-2.771157
2333,8,1,H,0.0,6.8054,-0.567656
2333,9,1,H,0.0,5.480132,1.525768
2333,10,1,H,0.0,3.1987,-2.88322
2333,11,1,H,0.0,-3.1987,-2.88322
2333,12,1,H,0.0,-5.480132,1.525768
2333,13,1,H,0.0,-6.8054,-0.567656
2333,14,1,H,0.0,-5.634089,-2.771157
2333,15,6,C,0.0,0.715505,0.472375
2333,16,6,C,0.0,1.429385,1.72881
2333,17,6,C,0.0,0.676628,2.961524
2333,18,6,C,0.0,-0.676628,2.961524
2333,19,6,C,0.0,-1.429385,1.72881
2333,20,6,C,0.0,-0.715505,0.472375
2333,21,6,C,0.0,0.685283,-1.956561
2333,22,6,C,0.0,1.43737,-0.749536
2333,23,6,C,0.0,-1.43737,-0.749536
2333,24,6,C,0.0,-0.685283,-1.956561
2333,25,6,C,0.0,2.885839,-0.733108
2333,26,6,C,0.0,3.563562,0.527474
2333,27,6,C,0.0,2.809111,1.728698
2333,28,6,C,0.0,-2.809111,1.728698
2333,29,6,C,0.0,-3.563562,0.527474
2333,30,6,C,0.0,-2.885839,-0.733108
2333,31,6,C,0.0,5.055966,-1.851106
2333,32,6,C,0.0,5.71947,-0.605104
2333,33,6,C,0.0,4.983266,0.558385
2333,34,6,C,0.0,3.676576,-1.909635
2333,35,6,C,0.0,-3.676576,-1.909635
2333,36,6,C,0.0,-4.983266,0.558385
2333,37,6,C,0.0,-5.71947,-0.605104
2333,38,6,C,0.0,-5.055966,-1.851106
2332,1,1,H,-3.403625,1.219762,0.0
2332,2,1,H,-3.405188,-1.207779,0.0
2332,3,1,H,3.405188,1.207779,0.0
2332,4,1,H,3.403625,-1.219762,0.0
2332,5,1,H,-2.191983,3.352506,0.0
2332,6,1,H,2.191983,-3.352506,0.0
2332,7,1,H,3.264311,5.619215,0.0
2332,8,1,H,1.0651,6.800732,0.0
2332,9,1,H,-1.033733,5.487152,0.0
2332,10,1,H,3.370854,3.188426,0.0
2332,11,1,H,-3.370854,-3.188426,0.0
2332,12,1,H,-3.264311,-5.619215,0.0
2332,13,1,H,-1.0651,-6.800732,0.0
2332,14,1,H,1.033733,-5.487152,0.0
2332,15,6,C,0.006409,0.718152,0.0
2332,16,6,C,-1.243159,1.431531,0.0
2332,17,6,C,-2.461891,0.676214,0.0
2332,18,6,C,-2.456388,-0.683815,0.0
2332,19,6,C,-1.231558,-1.436592,0.0
2332,20,6,C,-0.006409,-0.718152,0.0
2332,21,6,C,2.456388,0.683815,0.0
2332,22,6,C,1.231558,1.436592,0.0
2332,23,6,C,1.243159,-1.431531,0.0
2332,24,6,C,2.461891,-0.676214,0.0
2332,25,6,C,1.216467,2.874404,0.0
2332,26,6,C,-0.046054,3.561937,0.0
2332,27,6,C,-1.243159,2.820024,0.0
2332,28,6,C,-1.216467,-2.874404,0.0
2332,29,6,C,0.046054,-3.561937,0.0
2332,30,6,C,1.243159,-2.820024,0.0
2332,31,6,C,2.343031,5.043009,0.0
2332,32,6,C,1.095589,5.714591,0.0
2332,33,6,C,-0.068177,4.98681,0.0
2332,34,6,C,2.398314,3.667705,0.0
2332,35,6,C,-2.398314,-3.667705,0.0
2332,36,6,C,-2.343031,-5.043009,0.0
2332,37,6,C,-1.095589,-5.714591,0.0
2332,38,6,C,0.068177,-4.98681,0.0
2331,1,1,H,2.302648,3.675903,0.397562
2331,2,1,H,4.486371,2.537894,0.504138
2331,3,1,H,-0.720161,-2.295241,-0.769731
2331,4,1,H,1.440562,-3.392508,-0.769981
2331,5,1,H,-0.129183,3.572694,-0.009821
2331,6,1,H,5.816073,0.460227,0.378298
2331,7,1,H,5.958846,-1.992502,0.040588
2331,8,1,H,3.902548,-3.317873,-0.369528
2331,9,1,H,-4.629491,2.344074,-0.566049
2331,10,1,H,-2.480096,3.54879,-0.391422
2331,11,1,H,-6.086293,-2.0711,0.338903
2331,12,1,H,-5.912849,0.320477,-0.299594
2331,13,1,H,-1.839097,-2.230776,0.868182
2331,14,1,H,-4.016874,-3.310289,0.989523
2331,15,6,C,1.203294,0.427525,-0.014563
2331,16,6,C,1.148741,1.856381,0.106378
2331,17,6,C,2.369218,2.595369,0.296198
2331,18,6,C,3.572632,1.96849,0.351882
2331,19,6,C,3.675588,0.541943,0.19042
2331,20,6,C,2.479928,-0.217492,-0.012231
2331,21,6,C,0.152495,-1.725569,-0.479944
2331,22,6,C,0.001498,-0.331346,-0.159032
2331,23,6,C,2.57545,-1.624657,-0.224103
2331,24,6,C,1.37057,-2.340181,-0.504788
2331,25,6,C,-1.27256,0.330552,-0.068922
2331,26,6,C,-1.282107,1.759391,-0.119146
2331,27,6,C,-0.082215,2.485731,-0.011955
2331,28,6,C,4.910686,-0.119064,0.213913
2331,29,6,C,4.990161,-1.500472,0.021998
2331,30,6,C,3.838605,-2.245304,-0.203072
2331,31,6,C,-3.764281,0.390447,-0.163553
2331,32,6,C,-3.701851,1.805318,-0.389041
2331,33,6,C,-2.519844,2.466188,-0.299677
2331,34,6,C,-2.559616,-0.347312,0.07135
2331,35,6,C,-5.115456,-1.587191,0.277655
2331,36,6,C,-5.016883,-0.25935,-0.090014
2331,37,6,C,-2.70776,-1.681987,0.528986
2331,38,6,C,-3.948461,-2.289037,0.624413
2330,1,1,H,-2.355025,-2.813153,0.0
2330,2,1,H,-4.531724,-1.662681,0.0
2330,3,1,H,0.797971,3.220403,0.0
2330,4,1,H,-1.348197,4.342296,0.0
2330,5,1,H,0.060669,-2.720678,0.0
2330,6,1,H,-5.83857,0.442736,0.0
2330,7,1,H,-5.931124,2.9206,0.0
2330,8,1,H,-3.838514,4.250545,0.0
2330,9,1,H,4.632041,1.114523,0.0
2330,10,1,H,2.508906,2.28445,0.0
2330,11,1,H,5.931704,-0.943282,0.0
2330,12,1,H,6.062545,-3.421099,0.0
2330,13,1,H,3.958615,-4.762523,0.0
2330,14,1,H,1.785853,-3.663106,0.0
2330,15,6,C,-1.211317,0.44149,0.0
2330,16,6,C,-1.166857,-0.991279,0.0
2330,17,6,C,-2.404885,-1.726837,0.0
2330,18,6,C,-3.606017,-1.092205,0.0
2330,19,6,C,-3.68997,0.345332,0.0
2330,20,6,C,-2.477703,1.103615,0.0
2330,21,6,C,-0.102459,2.617528,0.0
2330,22,6,C,0.0,1.185449,0.0
2330,23,6,C,-2.540229,2.528101,0.0
2330,24,6,C,-1.308673,3.25556,0.0
2330,25,6,C,1.259487,0.494036,0.0
2330,26,6,C,1.285755,-0.936228,0.0
2330,27,6,C,0.06407,-1.636061,0.0
2330,28,6,C,-4.917398,1.020487,0.0
2330,29,6,C,-4.968248,2.416878,0.0
2330,30,6,C,-3.796269,3.164056,0.0
2330,31,6,C,3.702853,0.54968,0.0
2330,32,6,C,3.775606,-0.879612,0.0
2330,33,6,C,2.568198,-1.63673,0.0
2330,34,6,C,2.507515,1.200948,0.0
2330,35,6,C,5.024463,-1.543106,0.0
2330,36,6,C,5.097599,-2.92166,0.0
2330,37,6,C,3.910308,-3.676926,0.0
2330,38,6,C,2.678314,-3.047352,0.0
2329,1,1,H,1.12509,-2.676147,0.073309
2329,2,1,H,2.998056,2.965551,-0.085544
2329,3,1,H,1.10367,4.516201,-0.133632
2329,4,1,H,-1.195966,3.682208,-0.091272
2329,5,1,H,-4.889706,-2.569201,-0.040326
2329,6,1,H,-2.987366,-4.161005,-0.165096
2329,7,1,H,-0.685708,-3.343113,-0.167346
2329,8,1,H,-2.997149,3.014224,0.152032
2329,9,1,H,-5.285156,2.162026,0.187368
2329,10,1,H,-5.721948,-0.280473,0.086364
2329,11,1,H,6.31776,0.067594,0.026551
2329,12,1,H,4.51167,1.701279,-0.043898
2329,13,1,H,3.460227,-3.142992,0.119612
2329,14,1,H,5.818288,-2.376271,0.111217
2329,15,6,C,0.438999,0.677452,-0.020543
2329,16,6,C,-0.655984,1.595469,-0.020411
2329,17,6,C,-2.043201,1.088617,0.032143
2329,18,6,C,-2.277649,-0.323556,0.001103
2329,19,6,C,-1.191532,-1.254911,-0.041043
2329,20,6,C,0.196981,-0.751386,-0.006684
2329,21,6,C,2.902763,0.24216,-0.00277
2329,22,6,C,1.78207,1.17191,-0.033084
2329,23,6,C,1.274898,-1.602411,0.037821
2329,24,6,C,2.625477,-1.152471,0.0423
2329,25,6,C,1.990604,2.566738,-0.071811
2329,26,6,C,0.925031,3.445088,-0.09595
2329,27,6,C,-0.38546,2.963436,-0.068679
2329,28,6,C,-3.626468,-0.814314,0.010862
2329,29,6,C,-3.863611,-2.21028,-0.045795
2329,30,6,C,-2.808176,-3.090595,-0.112205
2329,31,6,C,-1.485564,-2.613833,-0.109694
2329,32,6,C,-3.140169,1.940944,0.106379
2329,33,6,C,-4.461147,1.456061,0.129962
2329,34,6,C,-4.705211,0.104064,0.076391
2329,35,6,C,5.286908,-0.275913,0.031431
2329,36,6,C,4.257723,0.647743,-0.008497
2329,37,6,C,3.69451,-2.081554,0.08448
2329,38,6,C,5.006246,-1.655105,0.079404
2328,1,1,H,3.658376,2.235135,0.373104
2328,2,1,H,2.149182,4.150713,0.424659
2328,3,1,H,-0.156097,5.063568,0.346194
2328,4,1,H,-2.078005,3.560031,0.05694
2328,5,1,H,-3.72071,-3.427845,0.413058
2328,6,1,H,-1.498918,-4.251349,1.156718
2328,7,1,H,0.464629,-2.783748,1.068501
2328,8,1,H,-3.489904,2.354305,-0.80449
2328,9,1,H,-5.406761,0.824212,-0.941626
2328,10,1,H,-5.142868,-1.572783,-0.354454
2328,11,1,H,5.20578,0.399755,0.074502
2328,12,1,H,1.436726,-2.723349,-0.753525
2328,13,1,H,3.732058,-3.500124,-0.966467
2328,14,1,H,5.650207,-1.973894,-0.471881
2328,15,6,C,0.395157,1.190775,0.102587
2328,16,6,C,-0.928153,1.751949,-0.001897
2328,17,6,C,-2.067953,0.848614,-0.222093
2328,18,6,C,-1.877996,-0.549178,0.002568
2328,19,6,C,-0.571239,-1.08319,0.260064
2328,20,6,C,0.60409,-0.212384,0.079558
2328,21,6,C,2.813843,1.562415,0.240424
2328,22,6,C,1.51911,2.087693,0.218721
2328,23,6,C,1.933901,-0.708354,-0.103921
2328,24,6,C,3.049894,0.200986,0.033846
2328,25,6,C,1.291684,3.491421,0.316759
2328,26,6,C,0.017502,3.993928,0.266783
2328,27,6,C,-1.085002,3.125525,0.098095
2328,28,6,C,-3.016262,-1.41963,0.010632
2328,29,6,C,-2.85185,-2.774631,0.400219
2328,30,6,C,-1.617051,-3.232528,0.797676
2328,31,6,C,-0.486561,-2.394385,0.728328
2328,32,6,C,-3.334303,1.30444,-0.579901
2328,33,6,C,-4.434401,0.432179,-0.656054
2328,34,6,C,-4.287901,-0.901441,-0.341297
2328,35,6,C,4.385542,-0.299225,-0.070981
2328,36,6,C,2.24387,-2.048677,-0.49874
2328,37,6,C,3.539472,-2.482706,-0.636825
2328,38,6,C,4.630656,-1.609365,-0.381425
2327,1,1,H,0.13357,1.188648,3.206582
2327,2,1,H,-0.569369,4.762562,-2.491132
2327,3,1,H,-0.877646,0.492945,-2.604761
2327,4,1,H,-1.049097,2.658814,-3.722818
2327,5,1,H,-0.061532,5.907379,-0.373246
2327,6,1,H,0.358864,5.82682,2.069714
2327,7,1,H,0.421584,3.643853,3.250363
2327,8,1,H,-0.13357,-1.188648,3.206582
2327,9,1,H,0.877646,-0.492945,-2.604761
2327,10,1,H,0.569369,-4.762562,-2.491132
2327,11,1,H,1.049097,-2.658814,-3.722818
2327,12,1,H,-0.421584,-3.643853,3.250363
2327,13,1,H,-0.358864,-5.82682,2.069714
2327,14,1,H,0.061532,-5.907379,-0.373246
2327,15,6,C,-0.074631,2.492297,0.043754
2327,16,6,C,0.119093,2.462895,1.466784
2327,17,6,C,0.08353,1.218989,2.120669
2327,18,6,C,0.0,0.0,1.412576
2327,19,6,C,0.0,0.0,-0.026109
2327,20,6,C,-0.207255,1.271114,-0.699924
2327,21,6,C,-0.489183,3.799402,-1.99372
2327,22,6,C,-0.178929,3.759571,-0.612722
2327,23,6,C,-0.611725,1.383347,-2.050713
2327,24,6,C,-0.740325,2.623917,-2.681342
2327,25,6,C,0.0,4.951804,0.141045
2327,26,6,C,0.230224,4.904325,1.509842
2327,27,6,C,0.274579,3.679563,2.173976
2327,28,6,C,-0.08353,-1.218989,2.120669
2327,29,6,C,-0.119093,-2.462895,1.466784
2327,30,6,C,0.074631,-2.492297,0.043754
2327,31,6,C,0.207255,-1.271114,-0.699924
2327,32,6,C,0.611725,-1.383347,-2.050713
2327,33,6,C,0.178929,-3.759571,-0.612722
2327,34,6,C,0.489183,-3.799402,-1.99372
2327,35,6,C,0.740325,-2.623917,-2.681342
2327,36,6,C,-0.274579,-3.679563,2.173976
2327,37,6,C,-0.230224,-4.904325,1.509842
2327,38,6,C,0.0,-4.951804,0.141045
2326,1,1,H,-2.709147,0.53706,-0.117427
2326,2,1,H,1.943299,5.451802,0.11459
2326,3,1,H,3.18899,1.359671,0.325122
2326,4,1,H,3.730017,3.74462,0.326371
2326,5,1,H,-0.460209,6.005349,-0.10607
2326,6,1,H,-2.818995,5.270393,-0.279837
2326,7,1,H,-3.37886,2.850894,-0.255978
2326,8,1,H,2.709147,-0.53706,-0.117427
2326,9,1,H,0.460209,-6.005349,-0.10607
2326,10,1,H,2.818995,-5.270393,-0.279837
2326,11,1,H,3.37886,-2.850894,-0.255978
2326,12,1,H,-3.18899,-1.359671,0.325122
2326,13,1,H,-3.730017,-3.74462,0.326371
2326,14,1,H,-1.943299,-5.451802,0.11459
2326,15,6,C,0.027676,2.60206,-0.007298
2326,16,6,C,-1.341821,2.196984,-0.093974
2326,17,6,C,-1.656369,0.795203,-0.058038
2326,18,6,C,-0.70938,-0.187575,0.029224
2326,19,6,C,0.70938,0.187575,0.029224
2326,20,6,C,1.063016,1.622085,0.080839
2326,21,6,C,1.699343,4.392411,0.110143
2326,22,6,C,0.34461,3.997034,-0.002014
2326,23,6,C,2.377702,2.071193,0.214867
2326,24,6,C,2.691807,3.440239,0.224243
2326,25,6,C,-0.70938,4.947176,-0.105752
2326,26,6,C,-2.02191,4.535964,-0.201615
2326,27,6,C,-2.339955,3.165227,-0.191753
2326,28,6,C,-1.063016,-1.622085,0.080839
2326,29,6,C,-0.027676,-2.60206,-0.007298
2326,30,6,C,1.341821,-2.196984,-0.093974
2326,31,6,C,1.656369,-0.795203,-0.058038
2326,32,6,C,-0.34461,-3.997034,-0.002014
2326,33,6,C,0.70938,-4.947176,-0.105752
2326,34,6,C,2.02191,-4.535964,-0.201615
2326,35,6,C,2.339955,-3.165227,-0.191753
2326,36,6,C,-2.377702,-2.071193,0.214867
2326,37,6,C,-2.691807,-3.440239,0.224243
2326,38,6,C,-1.699343,-4.392411,0.110143
538,1,6,C,0.0,0.723652,0.010768
538,2,6,C,0.0,3.533456,0.059354
538,3,6,C,0.0,-0.723652,0.010768
538,4,6,C,0.0,-3.533456,0.059354
538,5,6,C,-1.235409,1.439969,0.016808
538,6,6,C,-1.235409,-1.439969,0.016808
538,7,6,C,-1.203302,2.842073,0.043751
538,8,6,C,-1.203302,-2.842073,0.043751
538,9,6,C,-2.506824,0.709159,-0.00575
538,10,6,C,-2.506824,-0.709159,-0.00575
538,11,6,C,-3.748775,1.383599,-0.032071
538,12,6,C,-3.748775,-1.383599,-0.032071
538,13,6,C,-4.951021,0.70049,-0.055228
538,14,6,C,-4.951021,-0.70049,-0.055228
538,15,1,H,-5.887314,1.251332,-0.076059
538,16,1,H,-5.887314,-1.251332,-0.076059
538,17,6,C,1.235409,1.439969,0.016808
538,18,6,C,1.235409,-1.439969,0.016808
538,19,6,C,1.203302,2.842073,0.043751
538,20,6,C,1.203302,-2.842073,0.043751
538,21,6,C,2.506824,0.709159,-0.00575
538,22,6,C,2.506824,-0.709159,-0.00575
538,23,6,C,3.748775,1.383599,-0.032071
538,24,6,C,3.748775,-1.383599,-0.032071
538,25,6,C,4.951021,0.70049,-0.055228
538,26,6,C,4.951021,-0.70049,-0.055228
538,27,1,H,5.887314,1.251332,-0.076059
538,28,1,H,5.887314,-1.251332,-0.076059
538,29,1,H,0.0,4.619725,0.083962
538,30,1,H,0.0,-4.619725,0.083962
538,31,1,H,2.123849,3.412198,0.05791
538,32,1,H,2.123849,-3.412198,0.05791
538,33,1,H,3.777418,2.466478,-0.039256
538,34,1,H,3.777418,-2.466478,-0.039256
538,35,1,H,-2.123849,3.412198,0.05791
538,36,1,H,-2.123849,-3.412198,0.05791
538,37,1,H,-3.777418,2.466478,-0.039256
538,38,1,H,-3.777418,-2.466478,-0.039256
10779,1,6,C,0.0,2.447258,2.833201
10779,2,6,C,0.0,0.0,1.419377
10779,3,6,C,0.0,1.244101,3.524482
10779,4,6,C,0.0,2.473908,1.424691
10779,5,6,C,0.0,0.0,2.839485
10779,6,6,C,0.0,1.232352,0.708273
10779,7,6,C,0.0,3.704151,0.681846
10779,8,6,C,0.0,-1.244101,3.524482
10779,9,6,C,0.0,1.232352,-0.708273
10779,10,6,C,0.0,3.704151,-0.681846
10779,11,6,C,0.0,2.473908,-1.424691
10779,12,6,C,0.0,-1.232352,0.708273
10779,13,6,C,0.0,0.0,-1.419377
10779,14,6,C,0.0,-2.447258,2.833201
10779,15,6,C,0.0,1.244101,-3.524482
10779,16,6,C,0.0,2.447258,-2.833201
10779,17,6,C,0.0,-1.232352,-0.708273
10779,18,6,C,0.0,-2.473908,1.424691
10779,19,6,C,0.0,0.0,-2.839485
10779,20,6,C,0.0,-2.473908,-1.424691
10779,21,6,C,0.0,-3.704151,0.681846
10779,22,6,C,0.0,-1.244101,-3.524482
10779,23,6,C,0.0,-2.447258,-2.833201
10779,24,6,C,0.0,-3.704151,-0.681846
10779,25,1,H,0.0,3.38468,3.38146
10779,26,1,H,0.0,1.247014,4.61101
10779,27,1,H,0.0,4.641021,1.231097
10779,28,1,H,0.0,-1.247014,4.61101
10779,29,1,H,0.0,4.641021,-1.231097
10779,30,1,H,0.0,-3.38468,3.38146
10779,31,1,H,0.0,1.247014,-4.61101
10779,32,1,H,0.0,3.38468,-3.38146
10779,33,1,H,0.0,-4.641021,1.231097
10779,34,1,H,0.0,-1.247014,-4.61101
10779,35,1,H,0.0,-3.38468,-3.38146
10779,36,1,H,0.0,-4.641021,-1.231097
19,1,6,C,1.232743,0.707481,0.0
19,2,6,C,7.3e-05,1.419363,0.0
19,3,6,C,-1.232144,0.709264,0.0
19,4,6,C,-1.232743,-0.707481,0.0
19,5,6,C,-2.473459,-1.422517,0.0
19,6,6,C,-3.704342,-0.678438,0.0
19,7,6,C,-3.704322,0.68555,0.0
19,8,6,C,-2.474573,1.42685,0.0
19,9,6,C,-2.447442,2.837268,0.0
19,10,6,C,-1.245942,3.526549,0.0
19,11,6,C,0.000627,2.839714,0.0
19,12,6,C,1.242618,3.522955,0.0
19,13,6,C,2.447442,2.829644,0.0
19,14,6,C,2.473459,1.422517,0.0
19,15,6,C,1.232144,-0.709264,0.0
19,16,6,C,-7.3e-05,-1.419363,0.0
19,17,6,C,-2.447442,-2.829644,0.0
19,18,6,C,-1.242618,-3.522955,0.0
19,19,6,C,-0.000627,-2.839714,0.0
19,20,6,C,1.245942,-3.526549,0.0
19,21,6,C,2.447442,-2.837268,0.0
19,22,6,C,2.474573,-1.42685,0.0
19,23,6,C,3.704322,-0.68555,0.0
19,24,6,C,3.704342,0.678438,0.0
19,25,1,H,3.38485,3.378304,0.0
19,26,1,H,1.247279,4.609559,0.0
19,27,1,H,-1.246975,4.613167,0.0
19,28,1,H,-4.641422,-1.227692,0.0
19,29,1,H,-4.641119,1.235093,0.0
19,30,1,H,-3.385324,3.384927,0.0
19,31,1,H,4.641422,1.227692,0.0
19,32,1,H,4.641119,-1.235093,0.0
19,33,1,H,3.385324,-3.384927,0.0
19,34,1,H,-3.38485,-3.378304,0.0
19,35,1,H,-1.247279,-4.609559,0.0
19,36,1,H,1.246975,-4.613167,0.0
209,1,6,C,-4.029143,-1.498828,-0.095363
209,2,6,C,-2.971977,0.989809,0.617836
209,3,6,C,-2.084141,0.022284,0.108169
209,4,6,C,-2.62847,-1.278794,-0.171632
209,5,6,C,-4.88085,-0.49577,0.331353
209,6,6,C,-4.340025,0.737853,0.723493
209,7,6,C,-1.757779,-2.355548,-0.413682
209,8,6,C,-0.650508,0.236438,-0.050722
209,9,1,H,-5.949186,-0.672831,0.400069
209,10,1,H,-4.989584,1.508778,1.12677
209,11,6,C,0.197193,-0.906215,-0.113451
209,12,6,C,-0.362555,-2.210227,-0.308579
209,13,1,H,-4.416813,-2.482192,-0.346314
209,14,1,H,-2.591261,1.934419,0.984173
209,15,1,H,-2.173648,-3.340352,-0.611439
209,16,6,C,0.489135,-3.345516,-0.389819
209,17,6,C,1.613355,-0.7727,0.019987
209,18,6,C,2.436792,-1.944477,0.016274
209,19,6,C,1.84608,-3.216695,-0.213936
209,20,1,H,0.048155,-4.321508,-0.569556
209,21,1,H,2.486421,-4.093532,-0.245456
209,22,6,C,-0.044544,1.543057,-0.159451
209,23,6,C,2.204595,0.505556,0.201529
209,24,6,C,3.827952,-1.822454,0.245877
209,25,6,C,4.387501,-0.579497,0.477968
209,26,6,C,1.371005,1.690276,0.043948
209,27,6,C,3.586476,0.569596,0.450401
209,28,1,H,4.064606,1.526384,0.6236
209,29,1,H,5.45103,-0.484847,0.671557
209,30,1,H,4.444523,-2.716558,0.247917
209,31,6,C,-0.791271,2.694002,-0.537648
209,32,6,C,1.922105,2.987479,0.01518
209,33,6,C,-0.212661,3.944225,-0.592361
209,34,6,C,1.148244,4.097542,-0.274251
209,35,1,H,-1.821154,2.580256,-0.849185
209,36,1,H,2.982444,3.130199,0.184469
209,37,1,H,-0.801315,4.802112,-0.901502
209,38,1,H,1.60671,5.081278,-0.301812
207,1,6,C,4.176818,-0.41148,0.0
207,2,6,C,3.373114,2.269342,0.0
207,3,6,C,2.376485,1.278861,0.0
207,4,6,C,2.793749,-0.088149,0.0
207,5,6,C,5.133076,0.586272,0.0
207,6,6,C,4.724671,1.930063,0.0
207,7,6,C,1.827384,-1.112245,0.0
207,8,6,C,0.948678,1.565649,0.0
207,9,1,H,6.189057,0.336491,0.0
207,10,1,H,5.46958,2.719947,0.0
207,11,6,C,0.0,0.492119,0.0
207,12,6,C,0.443123,-0.867208,0.0
207,13,1,H,4.471004,-1.457406,0.0
207,14,1,H,3.110415,3.320547,0.0
207,15,1,H,2.196609,-2.130666,0.0
207,16,6,C,-0.5203,-1.954465,0.0
207,17,6,C,-1.401855,0.776832,0.0
207,18,6,C,-2.36395,-0.274314,0.0
207,19,6,C,-1.924855,-1.657854,0.0
207,20,6,C,0.467142,2.893825,0.0
207,21,6,C,-1.846087,2.133033,0.0
207,22,6,C,-3.736396,0.075605,0.0
207,23,6,C,-4.162463,1.400062,0.0
207,24,6,C,-0.882797,3.171278,0.0
207,25,6,C,-3.227607,2.42758,0.0
207,26,1,H,-1.221821,4.203398,0.0
207,27,1,H,-3.548163,3.465535,0.0
207,28,1,H,-5.223985,1.624837,0.0
207,29,1,H,1.162994,3.723491,0.0
207,30,1,H,-4.491889,-0.69975,0.0
207,31,6,C,-0.116492,-3.312264,0.0
207,32,6,C,-2.843502,-2.73448,0.0
207,33,6,C,-2.415851,-4.045682,0.0
207,34,6,C,-1.038182,-4.337558,0.0
207,35,1,H,0.934649,-3.571663,0.0
207,36,1,H,-3.90888,-2.542415,0.0
207,37,1,H,-3.142481,-4.852121,0.0
207,38,1,H,-0.70051,-5.369166,0.0
205,1,6,C,1.564416,-2.640039,0.0
205,2,6,C,2.382655,0.037986,0.0
205,3,6,C,1.017615,-0.227719,0.0
205,4,6,C,0.598444,-1.614277,0.0
205,5,6,C,2.939614,-2.363665,0.0
205,6,6,C,3.360138,-0.987278,0.0
205,7,6,C,-0.771106,-1.933173,0.0
205,8,6,C,0.0,0.813058,0.0
205,9,6,C,3.922487,-3.391079,0.0
205,10,6,C,4.744963,-0.696471,0.0
205,11,6,C,-1.378974,0.441486,0.0
205,12,6,C,-1.764676,-0.942132,0.0
